Date,Open,High,Low,Close,Adj Close,Volume
2002-01-08,124.25,125.199997,123.730003,124.699997,92.416855,5311800
2002-01-09,124.699997,126.389999,124.150002,124.489998,92.261223,6839900
2002-01-10,123.75,124.0,121.41999799999999,122.139999,90.519577,8926300
2002-01-11,121.5,122.18,120.279999,120.309998,89.163353,4797800
2002-01-14,120.0,120.089996,117.099998,118.050003,87.48846400000001,10026700
2002-01-15,118.050003,119.699997,117.720001,118.849998,88.081299,5647900
2002-01-16,118.0,118.75,117.25,117.400002,87.00670600000001,5366300
2002-01-17,119.849998,120.550003,117.260002,119.900002,88.859505,11153700
2002-01-18,114.25,114.900002,112.809998,114.25,84.672218,18440200
2002-01-22,114.25,114.260002,110.33000200000001,110.5,81.893028,10130400
2002-01-23,110.800003,111.25,107.0,107.900002,79.96614100000001,12556700
2002-01-24,108.800003,109.730003,107.07,108.720001,80.57383,8581500
2002-01-25,108.5,110.690002,108.099998,109.279999,80.988861,6761800
2002-01-28,109.5,110.209999,107.059998,108.150002,80.151421,7092900
2002-01-29,108.150002,108.559998,102.410004,103.0,76.334663,14509400
2002-01-30,104.25,105.75,101.0,105.550003,78.224525,17713300
2002-01-31,106.400002,107.980003,104.459999,107.889999,79.95871,9877000
2002-02-01,107.639999,109.300003,106.639999,108.0,80.040237,6799500
2002-02-04,108.0,108.0,105.989998,106.800003,79.150925,6601900
2002-02-05,106.25,108.5,106.0,106.300003,78.780357,6737700
2002-02-06,106.699997,107.82,105.33000200000001,106.629997,79.129143,6669800
2002-02-07,106.639999,107.0,103.860001,103.910004,77.11065699999999,7253800
2002-02-08,103.0,105.720001,102.610001,104.989998,77.912102,8339400
2002-02-11,105.0,107.690002,104.510002,107.379997,79.685677,6271900
2002-02-12,106.75,107.889999,106.059998,106.57,79.084602,4559800
2002-02-13,106.699997,108.480003,106.120003,108.07,80.197754,5086900
2002-02-14,109.0,109.150002,107.199997,107.889999,80.064148,5816300
2002-02-15,104.800003,104.800003,101.699997,102.889999,76.353714,18204600
2002-02-19,101.5,101.800003,98.860001,101.300003,75.17378199999999,13395900
2002-02-20,99.540001,100.0,97.0,99.309998,73.69702099999999,14525200
2002-02-21,98.75,99.699997,96.010002,96.379997,71.522713,10131700
2002-02-22,96.379997,99.199997,95.760002,98.449997,73.058846,10471600
2002-02-25,98.449997,99.25,97.120003,98.300003,72.947525,9902800
2002-02-26,99.0,99.190002,95.989998,97.150002,72.094101,11634500
2002-02-27,98.099998,100.309998,96.699997,97.83000200000001,72.598732,11978700
2002-02-28,98.489998,99.599998,97.82,98.120003,72.81395,7939000
2002-03-01,98.599998,103.099998,98.5,103.019997,76.450172,10492900
2002-03-04,103.349998,106.529999,103.129997,105.900002,78.58743299999999,10767700
2002-03-05,104.25,106.5,104.160004,105.66999799999999,78.416725,7562100
2002-03-06,105.150002,107.089996,104.75,106.300003,78.884254,7687400
2002-03-07,107.300003,107.5,103.239998,103.709999,76.96225,10971900
2002-03-08,104.82,107.339996,104.82,105.089996,77.986305,10726400
2002-03-11,104.349998,105.970001,103.599998,105.239998,78.097633,8639100
2002-03-12,105.519997,108.849998,105.510002,108.5,80.516853,11059300
2002-03-13,108.300003,108.650002,106.699997,107.18,79.53726999999999,6409200
2002-03-14,107.019997,107.949997,106.589996,106.599998,79.10685,5335500
2002-03-15,106.550003,107.449997,105.589996,106.790001,79.247864,10864100
2002-03-18,107.099998,108.639999,106.230003,106.349998,78.921341,5301200
2002-03-19,106.849998,108.050003,106.489998,107.489998,79.767303,4614800
2002-03-20,106.900002,106.900002,105.489998,105.5,78.290581,4844100
2002-03-21,105.699997,106.779999,104.699997,106.779999,79.240471,5113100
2002-03-22,106.5,106.699997,105.07,105.599998,78.364784,5507900
2002-03-25,105.800003,106.660004,103.5,103.559998,76.850899,6277900
2002-03-26,103.57,105.699997,102.300003,102.900002,76.361137,8144000
2002-03-27,103.75,103.790001,102.5,103.389999,76.72479200000001,5602400
2002-03-28,103.550003,105.139999,103.389999,104.0,77.17742199999999,5347500
2002-04-01,104.0,104.0,102.400002,102.860001,76.331459,5587000
2002-04-02,102.0,102.010002,100.510002,100.949997,74.914055,7382200
2002-04-03,101.400002,101.5,98.900002,99.959999,74.17942,7649100
2002-04-04,99.959999,101.139999,99.5,100.839996,74.83240500000001,5928500
2002-04-05,100.839996,101.25,97.25,97.25,72.168335,9801800
2002-04-08,87.5,88.589996,85.349998,87.410004,64.86615,41207300
2002-04-09,88.5,88.519997,87.099998,87.739998,65.111023,17383600
2002-04-10,88.449997,89.949997,88.199997,89.010002,66.05348199999999,13143900
2002-04-11,88.050003,88.510002,83.339996,84.190002,62.476612,23343700
2002-04-12,87.559998,87.959999,84.400002,85.599998,63.522957,15819300
2002-04-15,86.5,86.599998,84.699997,85.349998,63.337433,8871600
2002-04-16,86.349998,86.849998,85.58000200000001,86.199997,63.968231,7933100
2002-04-17,87.050003,87.199997,84.0,84.809998,62.936703,11019500
2002-04-18,86.970001,89.099998,86.900002,88.949997,66.008972,14763500
2002-04-19,89.900002,90.029999,87.599998,89.0,66.046082,9273200
2002-04-22,88.949997,88.949997,87.360001,87.93,65.252052,6757700
2002-04-23,88.349998,89.08000200000001,87.239998,87.33000200000001,64.806763,5144100
2002-04-24,88.199997,88.25,86.269997,86.5,64.190842,6520500
2002-04-25,86.050003,86.91999799999999,85.769997,86.709999,64.346695,6870000
2002-04-26,86.699997,86.959999,84.699997,84.709999,62.862511,6684200
2002-04-29,84.709999,85.099998,83.550003,83.889999,62.254008999999996,6535600
2002-04-30,83.910004,85.230003,83.529999,83.760002,62.157501,8883900
2002-05-01,83.849998,84.650002,81.66999799999999,84.300003,62.55825,12203800
2002-05-02,83.75,84.800003,83.129997,83.860001,62.231773,6582900
2002-05-03,83.099998,83.5,81.110001,81.779999,60.688182999999995,8656300
2002-05-06,81.699997,81.870003,76.0,76.0,56.398899,13648400
2002-05-07,76.889999,77.5,75.91999799999999,76.5,56.769939,17418700
2002-05-08,78.199997,82.800003,78.199997,82.449997,61.30556899999999,12779700
2002-05-09,81.900002,83.0,79.0,79.93,59.431835,10130100
2002-05-10,79.949997,80.5,79.25,79.68,59.245941,7386300
2002-05-13,80.25,82.290001,79.5,82.190002,61.112235999999996,6527600
2002-05-14,84.5,85.480003,82.190002,85.480003,63.558552,9624700
2002-05-15,84.599998,86.489998,84.050003,84.5,62.829857,8552300
2002-05-16,84.199997,86.0,83.400002,85.449997,63.536232,6768300
2002-05-17,86.25,86.400002,85.0,85.690002,63.71470600000001,5874800
2002-05-20,85.449997,85.459999,83.93,84.449997,62.792694,4530300
2002-05-21,84.410004,85.0,83.300003,83.449997,62.049114,4454000
2002-05-22,83.760002,84.389999,82.739998,84.0,62.458073,5040700
2002-05-23,84.25,85.050003,82.519997,84.349998,62.718348999999996,6865600
2002-05-24,83.650002,83.75,82.620003,83.099998,61.788895,4122000
2002-05-28,82.800003,83.110001,81.690002,82.08000200000001,61.030483,4552100
2002-05-29,81.5,82.0,81.0,81.599998,60.67356899999999,4519500
2002-05-30,80.599998,82.25,80.220001,82.25,61.156872,7374100
2002-05-31,82.050003,82.050003,80.400002,80.449997,59.818474,5126200
2002-06-03,80.75,80.910004,78.0,78.110001,58.078590000000005,8383600
2002-06-04,78.110001,79.650002,77.599998,79.309998,58.970820999999994,7273200
2002-06-05,79.650002,80.709999,79.110001,80.550003,59.892830000000004,7172100
2002-06-06,80.550003,80.949997,78.889999,79.660004,59.23109399999999,5540600
2002-06-07,78.480003,78.849998,77.0,78.300003,58.219875,9309400
2002-06-10,77.75,78.800003,76.599998,76.800003,57.10455699999999,7075800
2002-06-11,77.849998,78.25,75.199997,75.489998,56.130458999999995,7953400
2002-06-12,75.400002,75.949997,73.25,74.650002,55.505917000000004,13296100
2002-06-13,75.449997,77.400002,75.300003,75.599998,56.21228000000001,8909600
2002-06-14,74.199997,76.769997,73.25,76.16999799999999,56.63610500000001,8592000
2002-06-17,76.18,77.75,75.160004,77.139999,57.357333999999994,7775800
2002-06-18,75.599998,76.900002,75.470001,75.940002,56.465106999999996,7242000
2002-06-19,74.199997,75.199997,73.25,73.349998,54.539283999999995,9455400
2002-06-20,74.0,74.089996,71.43,71.58000200000001,53.223217000000005,11116900
2002-06-21,70.0,70.989998,68.190002,68.75,51.118977,15542600
2002-06-24,67.25,71.489998,67.25,69.699997,51.825333,14687700
2002-06-25,70.300003,71.449997,68.410004,68.599998,51.007439,8554800
2002-06-26,66.099998,70.589996,66.099998,70.050003,52.085594,11544000
2002-06-27,71.199997,72.150002,69.099998,71.900002,53.46113199999999,10610100
2002-06-28,71.349998,73.620003,71.25,72.0,53.535511,10945600
2002-07-01,72.010002,72.410004,67.160004,67.599998,50.263892999999996,12055900
2002-07-02,67.849998,69.400002,67.699997,68.58000200000001,50.992558,12012900
2002-07-03,67.949997,70.709999,67.870003,70.510002,52.427624,8469900
2002-07-05,72.449997,73.900002,72.0,73.5,54.650803,5243000
2002-07-08,73.0,73.480003,71.029999,71.300003,53.014998999999996,9488100
2002-07-09,71.400002,72.25,69.449997,69.66999799999999,51.803020000000004,11165600
2002-07-10,70.599998,71.25,68.529999,68.760002,51.126422999999996,10073400
2002-07-11,68.0,69.75,67.550003,69.410004,51.609688,11026400
2002-07-12,70.0,71.739998,68.800003,69.209999,51.460991,8572200
2002-07-15,68.400002,71.0,66.599998,71.0,52.791957999999994,10420900
2002-07-16,69.510002,71.389999,68.480003,69.010002,51.312302,10486800
2002-07-17,71.0,71.599998,69.620003,70.690002,52.561459,11537300
2002-07-18,70.5,74.199997,70.0,72.050003,53.572689000000004,15310800
2002-07-19,70.959999,72.699997,70.0,72.0,53.535511,11612900
2002-07-22,71.25,72.190002,68.309998,68.5,50.933071000000005,14866900
2002-07-23,68.25,70.0,66.660004,67.050003,49.85495,12766700
2002-07-24,66.0,70.0,65.699997,69.540001,51.706375,13804500
2002-07-25,68.900002,70.0,67.300003,69.349998,51.565086,10989800
2002-07-26,68.75,69.470001,65.760002,66.400002,49.371624,11576400
2002-07-29,70.370003,71.400002,68.0,71.18,52.92580400000001,11919300
2002-07-30,70.5,72.699997,70.019997,71.790001,53.37936800000001,10138600
2002-07-31,70.75,71.599998,69.110001,70.400002,52.345828999999995,12718600
2002-08-01,70.400002,70.699997,67.220001,68.25,50.747181,8832000
2002-08-02,68.209999,68.230003,67.120003,67.879997,50.47208,6915000
2002-08-05,67.940002,68.349998,65.849998,65.989998,49.066776000000004,7126900
2002-08-06,67.0,69.41999799999999,66.610001,67.900002,50.486946,8370800
2002-08-07,69.0,69.900002,66.800003,69.16999799999999,51.545124,8037300
2002-08-08,69.199997,72.050003,68.349998,71.610001,53.363406999999995,8420500
2002-08-09,70.610001,74.300003,70.400002,71.83000200000001,53.527328000000004,6940900
2002-08-12,71.050003,72.639999,70.610001,71.769997,53.482631999999995,5263300
2002-08-13,71.550003,73.800003,71.190002,71.900002,53.579521,8014700
2002-08-14,71.949997,75.019997,71.349998,74.91999799999999,55.830006000000004,8353000
2002-08-15,75.400002,76.709999,74.599998,76.5,57.007385,9267300
2002-08-16,76.5,79.980003,75.980003,79.349998,59.131195,11645800
2002-08-19,79.349998,82.849998,79.010002,82.489998,61.471111,10803900
2002-08-20,81.559998,82.0,80.18,81.269997,60.561981,7671000
2002-08-21,81.900002,82.33000200000001,79.550003,81.0,60.360783,7768600
2002-08-22,80.949997,82.449997,80.199997,81.989998,61.09849499999999,5446600
2002-08-23,81.199997,81.480003,79.349998,80.400002,59.913672999999996,5908900
2002-08-26,80.400002,80.889999,77.800003,79.41999799999999,59.18336899999999,6997800
2002-08-27,80.400002,80.440002,77.300003,77.959999,58.095397999999996,7087800
2002-08-28,76.0,77.010002,75.66999799999999,76.059998,56.67955,6590300
2002-08-29,75.599998,77.349998,75.150002,76.620003,57.09683199999999,5857400
2002-08-30,75.550003,76.349998,75.099998,75.379997,56.172791000000004,5002500
2002-09-03,74.199997,75.0,72.300003,72.349998,53.91484499999999,6849400
2002-09-04,72.349998,73.989998,71.599998,73.730003,54.943203000000004,6264600
2002-09-05,72.739998,72.849998,71.5,72.18,53.788166000000004,6467700
2002-09-06,73.75,73.989998,73.07,73.199997,54.548279,4586500
2002-09-09,72.449997,74.980003,71.849998,74.5,55.517017,5785000
2002-09-10,74.599998,75.599998,73.849998,75.599998,56.336757999999996,5538300
2002-09-11,76.400002,77.5,74.059998,74.199997,55.293457,5394400
2002-09-12,74.050003,74.050003,71.639999,71.870003,53.557163,6707400
2002-09-13,71.5,72.879997,71.309998,72.5,54.026623,5949600
2002-09-16,72.0,72.720001,71.230003,72.32,53.892506000000004,4595200
2002-09-17,73.0,73.449997,71.349998,71.75,53.467743000000006,6195100
2002-09-18,70.650002,70.900002,68.860001,69.550003,51.828308,12712700
2002-09-19,64.800003,66.480003,64.650002,64.800003,48.288635,22034900
2002-09-20,65.400002,65.400002,63.900002,63.919998,47.632851,14195200
2002-09-23,63.75,63.75,62.369999,63.369999,47.223007,8377100
2002-09-24,61.080002,63.299999,59.549999,59.75,44.525402,16710100
2002-09-25,61.200001,63.77,60.990002000000004,63.009997999999996,46.954739000000004,13119200
2002-09-26,64.199997,64.879997,61.330002,62.02,46.216999,12368800
2002-09-27,61.43,63.490002000000004,60.310001,60.360001000000004,44.979973,8793100
2002-09-30,59.549999,59.889998999999996,57.990002000000004,58.310001,43.452304999999996,13020100
2002-10-01,59.200001,61.98,58.990002000000004,61.169998,45.583560999999996,11642800
2002-10-02,61.18,62.0,58.349998,59.630001,44.435978000000006,10653300
2002-10-03,60.299999,61.16,58.950001,60.0,44.711689,11001100
2002-10-04,59.5,59.509997999999996,55.77,56.599998,42.178036,14551900
2002-10-07,56.599998,58.5,56.599998,56.860001000000004,42.371792,9641600
2002-10-08,57.779999,58.09,54.799999,57.049999,42.513366999999995,14744500
2002-10-09,56.049999,56.700001,54.810001,55.07,41.03788,12156000
2002-10-10,54.650002,58.48,54.009997999999996,57.580002,42.908321,12670600
2002-10-11,62.0,63.919998,61.5,63.919998,47.632851,17853800
2002-10-14,61.540001000000004,63.799999,61.540001000000004,63.419998,47.260265000000004,7925300
2002-10-15,67.75,68.480003,66.58000200000001,68.480003,51.030945,14600200
2002-10-16,66.599998,67.0,64.239998,64.900002,48.363159,15900200
2002-10-17,72.800003,73.0,71.230003,72.199997,53.80307,21344600
2002-10-18,71.730003,74.25,70.260002,74.25,55.330718999999995,12482900
2002-10-21,73.650002,75.900002,72.940002,75.550003,56.299468999999995,10875700
2002-10-22,74.5,75.68,73.620003,74.489998,55.509533,10371500
2002-10-23,74.400002,74.970001,72.459999,74.599998,55.591549,12441900
2002-10-24,75.5,75.550003,71.75,72.099998,53.72855799999999,10524000
2002-10-25,72.5,74.620003,72.160004,74.559998,55.561733,7514200
2002-10-28,75.150002,77.5,74.559998,76.559998,57.052124,12544900
2002-10-29,76.559998,77.050003,74.199997,76.739998,57.186226,11455200
2002-10-30,77.0,79.400002,76.019997,78.66999799999999,58.624466000000005,12865800
2002-10-31,78.66999799999999,79.790001,78.5,78.940002,58.825691000000006,9864300
2002-11-01,78.900002,80.5,78.32,80.400002,59.913672999999996,9395200
2002-11-04,81.989998,83.809998,81.699997,82.5,61.478584,12006000
2002-11-05,81.75,82.010002,80.470001,81.68,60.867507999999994,10466700
2002-11-06,80.800003,81.879997,80.050003,81.540001,60.875004000000004,10480800
2002-11-07,80.0,80.0,78.32,78.949997,58.941371999999994,11036800
2002-11-08,78.5,79.290001,77.199997,77.589996,57.926041000000005,8119600
2002-11-11,77.589996,78.360001,76.699997,77.290001,57.702065000000005,7386400
2002-11-12,77.5,79.900002,77.300003,79.150002,59.090709999999994,9027700
2002-11-13,79.5,80.33000200000001,77.980003,79.349998,59.240005000000004,11984700
2002-11-14,80.379997,80.989998,79.400002,80.720001,60.262806000000005,9662800
2002-11-15,80.379997,80.400002,79.010002,80.010002,59.732723,11367800
2002-11-18,80.800003,80.989998,79.08000200000001,79.18,59.113087,7321300
2002-11-19,78.239998,79.449997,77.839996,78.370003,58.508362,6918400
2002-11-20,77.949997,81.709999,77.900002,81.610001,60.927234999999996,9070900
2002-11-21,82.050003,84.91999799999999,82.050003,84.900002,63.383430000000004,12737200
2002-11-22,83.949997,85.16999799999999,83.800003,84.43,63.03256999999999,9053300
2002-11-25,84.629997,86.25,83.519997,86.199997,64.35395799999999,8651200
2002-11-26,86.150002,86.150002,84.389999,85.059998,63.502903,8560800
2002-11-27,85.900002,88.110001,85.849998,87.699997,65.47380799999999,8209800
2002-11-29,87.709999,88.050003,86.760002,86.91999799999999,64.891518,2980700
2002-12-02,88.599998,89.459999,86.300003,87.300003,65.175179,9694200
2002-12-03,86.720001,87.029999,85.150002,85.209999,63.61486800000001,7027800
2002-12-04,83.410004,84.860001,82.82,83.690002,62.480103,10053500
2002-12-05,84.900002,84.980003,82.599998,83.059998,62.009762,6900000
2002-12-06,81.5,82.75,81.07,82.32,61.457306,7594800
2002-12-09,81.0,81.33000200000001,79.5,79.589996,59.419151,8841900
2002-12-10,78.599998,81.0,78.599998,80.800003,60.322514,6869800
2002-12-11,80.800003,82.480003,79.989998,81.440002,60.800357999999996,6661000
2002-12-12,81.25,81.690002,79.699997,80.16999799999999,59.852188,7208700
2002-12-13,79.25,80.0,78.269997,80.0,59.725262,7773800
2002-12-16,79.599998,81.790001,79.050003,81.620003,60.9347,8483500
2002-12-17,80.599998,81.769997,80.029999,80.309998,59.956711,6167100
2002-12-18,79.25,79.690002,78.239998,79.129997,59.075748,6514900
2002-12-19,78.599998,80.339996,78.349998,78.660004,58.724883999999996,7319900
2002-12-20,79.400002,80.0,78.879997,79.790001,59.568478000000006,8053800
2002-12-23,79.75,81.5,79.440002,80.260002,59.919392,5922200
2002-12-24,80.199997,81.0,79.760002,79.760002,59.546116000000005,2420200
2002-12-26,79.809998,80.699997,78.260002,78.5,58.605427,5784300
2002-12-27,78.5,79.18,76.610001,77.360001,57.754326,6334100
2002-12-30,77.0,77.43,75.599998,76.25,56.925658999999996,8066600
2002-12-31,77.099998,78.459999,77.099998,77.5,57.858852,7871400
2003-01-02,78.800003,80.57,78.190002,80.57,60.150814000000004,7864500
2003-01-03,80.699997,81.650002,80.209999,81.650002,60.957108,5962300
2003-01-06,81.900002,84.800003,81.809998,83.589996,62.405434,7921300
2003-01-07,83.949997,86.18,83.75,86.0,64.204666,11906900
2003-01-08,85.550003,85.690002,84.07,84.190002,62.853381999999996,9508800
2003-01-09,84.75,87.019997,84.75,87.0,64.95121800000001,10711600
2003-01-10,85.849998,88.040001,85.699997,87.68,65.458878,9955400
2003-01-13,88.309998,88.949997,87.349998,87.510002,65.33197,10499000
2003-01-14,87.230003,88.589996,87.220001,88.58000200000001,66.130806,7569100
2003-01-15,88.58000200000001,88.650002,86.949997,87.589996,65.391708,8146600
2003-01-16,87.400002,87.709999,85.379997,86.050003,64.241989,9904300
2003-01-17,83.739998,83.739998,81.18,81.300003,60.695797,17331200
2003-01-21,81.300003,81.849998,80.5,80.540001,60.128418,8926900
2003-01-22,80.0,80.769997,79.389999,79.699997,59.501316,9432400
2003-01-23,80.150002,81.360001,79.800003,81.050003,60.509174,8371400
2003-01-24,80.599998,81.5,78.82,78.989998,58.971241000000006,7748000
2003-01-27,77.989998,79.5,77.610001,78.41999799999999,58.545708,9307800
2003-01-28,78.5,80.470001,78.360001,80.110001,59.807407,8017400
2003-01-29,79.5,80.699997,78.57,80.32,59.964165,7755000
2003-01-30,81.300003,81.300003,78.300003,78.300003,58.456089,7349500
2003-01-31,77.699997,78.339996,77.019997,78.199997,58.381451,9744100
2003-02-03,78.199997,78.870003,77.75,78.18,58.36654300000001,6683500
2003-02-04,78.18,78.18,76.25,77.089996,57.552761,7216200
2003-02-05,77.849998,78.900002,76.870003,77.260002,57.679676,7427200
2003-02-06,77.110001,78.199997,76.510002,77.510002,57.978889,7755200
2003-02-07,77.970001,78.150002,76.610001,77.099998,57.672192,8296400
2003-02-10,77.099998,78.019997,76.449997,77.910004,58.278103,7949100
2003-02-11,78.300003,78.970001,77.309998,77.389999,57.88914499999999,8598200
2003-02-12,77.5,78.089996,76.5,76.5,57.223389000000005,5609200
2003-02-13,76.099998,76.349998,74.309998,75.860001,56.744659,11218400
2003-02-14,76.400002,77.449997,75.349998,77.449997,57.93399399999999,8299500
2003-02-18,78.019997,79.5,77.910004,79.33000200000001,59.34029,7791200
2003-02-19,79.08000200000001,79.699997,78.82,79.510002,59.474941,5440300
2003-02-20,79.57,80.050003,78.709999,79.150002,59.205639,6285100
2003-02-21,79.489998,80.0,78.160004,79.949997,59.804069999999996,7453900
2003-02-24,79.699997,79.989998,78.559998,78.559998,58.764324,6874700
2003-02-25,77.900002,79.370003,76.900002,79.07,59.145790000000005,7675900
2003-02-26,78.449997,79.050003,77.300003,77.400002,57.896576,8587000
2003-02-27,77.900002,78.589996,76.75,77.279999,57.80684300000001,9926500
2003-02-28,77.0,78.470001,77.0,77.949997,58.308014,6585200
2003-03-03,78.900002,79.0,77.120003,77.33000200000001,57.844238,6618300
2003-03-04,77.599998,77.75,76.529999,76.699997,57.373001,5672200
2003-03-05,76.699997,77.730003,76.25,77.730003,58.143452,6658000
2003-03-06,77.0,77.779999,76.699997,77.07,57.649761,5876300
2003-03-07,75.709999,77.989998,75.709999,77.900002,58.270621999999996,8129200
2003-03-10,77.449997,77.449997,75.5,75.699997,56.624984999999995,6641300
2003-03-11,75.82,76.33000200000001,75.199997,75.349998,56.363167000000004,8119200
2003-03-12,75.25,75.629997,73.16999799999999,75.18,56.23599599999999,12773700
2003-03-13,75.989998,78.68,75.309998,78.449997,58.682049,10452500
2003-03-14,78.449997,79.480003,78.110001,79.0,59.093426,10117700
2003-03-17,78.0,82.66999799999999,77.839996,82.459999,61.681561,15193000
2003-03-18,82.459999,83.5,81.489998,82.470001,61.689064,10795400
2003-03-19,82.089996,82.5,81.08000200000001,82.0,61.337502,10473100
2003-03-20,81.709999,82.489998,80.639999,82.199997,61.487087,9046400
2003-03-21,82.760002,84.900002,82.760002,84.900002,63.506747999999995,12625400
2003-03-24,82.459999,83.349998,82.230003,82.25,61.524487,9352600
2003-03-25,82.0,84.0,81.739998,83.449997,62.422127,8777100
2003-03-26,83.0,83.25,81.18,81.550003,61.000889,10531600
2003-03-27,80.75,82.33000200000001,80.510002,81.449997,60.926075,7265800
2003-03-28,81.050003,81.989998,80.5,80.849998,60.477287,6649200
2003-03-31,79.260002,79.610001,78.309998,78.43,58.66706800000001,10169200
2003-04-01,78.5,79.559998,78.120003,78.730003,58.891482999999994,7861400
2003-04-02,79.900002,81.970001,79.900002,81.459999,60.933563,9700100
2003-04-03,82.32,83.480003,81.709999,81.910004,61.270171999999995,9623600
2003-04-04,82.349998,82.550003,80.040001,80.790001,60.432388,8985000
2003-04-07,82.599998,82.900002,80.25,80.470001,60.193027,8881400
2003-04-08,80.620003,80.699997,78.470001,80.07,59.893803000000005,8057600
2003-04-09,79.699997,80.739998,78.629997,78.709999,58.876521999999994,8543200
2003-04-10,79.099998,79.25,78.129997,79.010002,59.100925,6880100
2003-04-11,80.099998,81.290001,78.449997,78.75,58.906422,7573500
2003-04-14,78.5,80.07,78.160004,80.07,59.893803000000005,9006000
2003-04-15,80.07,82.849998,79.709999,82.790001,61.92841,13613500
2003-04-16,83.379997,84.400002,82.739998,82.879997,61.995754000000005,10790700
2003-04-17,81.889999,84.400002,81.889999,84.260002,63.027995999999995,8802100
2003-04-21,84.400002,84.510002,83.099998,83.360001,62.35479,6703400
2003-04-22,83.360001,86.059998,82.599998,85.629997,64.05279499999999,9542600
2003-04-23,85.239998,85.970001,84.959999,85.75,64.142555,7084500
2003-04-24,84.650002,85.699997,84.629997,85.199997,63.731159,5943500
2003-04-25,85.209999,85.279999,83.860001,83.879997,62.743731999999994,6790700
2003-04-28,84.050003,85.5,83.620003,85.120003,63.671326,6363600
2003-04-29,85.339996,86.489998,84.970001,85.660004,64.075249,8682900
2003-04-30,85.660004,85.66999799999999,84.68,84.900002,63.506747999999995,8444900
2003-05-01,85.300003,86.230003,84.470001,85.889999,64.24726899999999,7485700
2003-05-02,84.449997,87.57,84.449997,87.57,65.50395999999999,8381900
2003-05-05,87.199997,88.0,86.519997,86.519997,64.718544,7632500
2003-05-06,86.300003,88.339996,86.0,87.510002,65.459076,7459600
2003-05-07,86.949997,87.809998,86.5,86.68,64.956963,6754600
2003-05-08,86.370003,86.779999,85.75,86.050003,64.484886,7188200
2003-05-09,86.900002,87.699997,86.400002,87.550003,65.60894,6222600
2003-05-12,87.550003,89.260002,87.099998,89.0,66.695541,8445700
2003-05-13,88.779999,90.099998,88.559998,89.980003,67.429962,8668300
2003-05-14,90.0,90.400002,88.300003,88.699997,66.470741,7752200
2003-05-15,89.5,89.959999,89.0,89.900002,67.37001,7102900
2003-05-16,89.66999799999999,89.889999,88.949997,88.989998,66.688057,6831600
2003-05-19,88.050003,88.470001,86.410004,86.449997,64.784607,7298400
2003-05-20,86.58000200000001,87.239998,84.889999,85.769997,64.275063,7331900
2003-05-21,85.769997,86.18,85.08000200000001,86.18,64.582291,6741000
2003-05-22,86.25,86.800003,85.800003,86.08000200000001,64.50737,6277300
2003-05-23,85.75,85.949997,85.099998,85.260002,63.892849,5187200
2003-05-27,84.510002,87.900002,84.510002,87.690002,65.71386,7163400
2003-05-28,87.599998,88.699997,87.400002,87.57,65.623924,6539900
2003-05-29,87.57,88.589996,87.199997,87.360001,65.46656800000001,6898900
2003-05-30,87.449997,88.68,87.449997,88.040001,65.97614300000001,6184200
2003-06-02,89.0,89.08000200000001,87.25,87.33000200000001,65.44407700000001,7697200
2003-06-03,84.32,85.239998,83.239998,83.82,62.813720999999994,21106600
2003-06-04,84.0,84.959999,83.83000200000001,84.25,63.135971,10734400
2003-06-05,84.0,84.25,81.75,81.900002,61.374897,15256300
2003-06-06,82.25,83.230003,79.839996,80.050003,59.988521999999996,15160900
2003-06-09,80.0,82.0,79.809998,82.0,61.449837,9756300
2003-06-10,82.349998,82.91999799999999,81.209999,81.709999,61.232525,8896000
2003-06-11,82.75,84.150002,82.290001,83.970001,62.926136,9815800
2003-06-12,84.800003,84.980003,83.550003,83.949997,62.911156000000005,7072400
2003-06-13,84.150002,84.290001,82.510002,82.75,62.011871,5727500
2003-06-16,83.099998,84.550003,82.550003,84.5,63.323315,6492100
2003-06-17,84.949997,84.949997,83.800003,84.300003,63.173412,5873700
2003-06-18,84.150002,84.989998,83.220001,84.699997,63.473186,5941400
2003-06-19,84.949997,85.290001,84.5,84.550003,63.360764,7277100
2003-06-20,85.0,85.239998,84.690002,84.91999799999999,63.638057999999994,11900000
2003-06-23,84.790001,84.790001,82.970001,83.18,62.334137,6311600
2003-06-24,82.949997,84.18,82.849998,83.629997,62.671349,5062800
2003-06-25,83.550003,84.160004,82.089996,82.489998,61.817028,5548000
2003-06-26,83.699997,84.379997,82.82,84.349998,63.210892,6374400
2003-06-27,84.150002,84.650002,83.220001,83.41999799999999,62.513973,4532900
2003-06-30,83.900002,84.199997,82.5,82.5,61.824535,7950900
2003-07-01,81.400002,83.660004,81.400002,83.589996,62.641380000000005,5785800
2003-07-02,83.949997,84.889999,83.75,84.739998,63.503159,6009700
2003-07-03,84.25,84.690002,83.480003,83.949997,62.911156000000005,3009500
2003-07-07,84.800003,86.449997,84.739998,86.089996,64.514847,7614900
2003-07-08,86.089996,86.75,85.190002,86.25,64.63475799999999,5873900
2003-07-09,86.099998,86.349998,84.849998,85.470001,64.050217,6709700
2003-07-10,85.0,85.220001,83.470001,84.029999,62.971104000000004,7509200
2003-07-11,84.099998,85.279999,83.699997,84.889999,63.61557,4534700
2003-07-14,86.0,86.58000200000001,85.41999799999999,85.41999799999999,64.012764,6455200
